step,time,joint,joint_id,joint_pos,joint_vel,joint_pos_target,joint_vel_target,joint_effort_target,applied_torque,computed_torque,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
24,0.12,front_right_shoulder_to_arm,7,-0.7900059819221497,-1.8900614406902605e-09,-0.7900000214576721,0.0,0.0,0.0001487736590206623,0.0001487736590206623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.12,front_right_arm_to_hand,11,1.5,2.2229453833233492e-09,1.5,0.0,0.0,-1.4805117132254964e-09,-1.4805117132254964e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.125,base_to_front_right_shoulder,3,-0.020158834755420685,-0.10316039621829987,0.0,0.0,0.0,0.7340039014816284,0.7340039014816284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.125,front_right_shoulder_to_arm,7,-0.7900062203407288,7.920437639086231e-10,-0.7900000214576721,0.0,0.0,0.000154975859913975,0.000154975859913975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.125,front_right_arm_to_hand,11,1.5,-6.006279362757994e-10,1.5,0.0,0.0,-4.4458907666466985e-09,-4.4458907666466985e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.13,base_to_front_right_shoulder,3,-0.020633315667510033,-0.0948951467871666,0.0,0.0,0.0,0.7304505109786987,0.7304505109786987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.13,front_right_shoulder_to_arm,7,-0.7900064587593079,3.188672437204332e-09,-0.7900000214576721,0.0,0.0,0.00016116937331389636,0.00016116937331389636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.13,front_right_arm_to_hand,11,1.5,-1.4584745633428042e-09,1.5,0.0,0.0,1.2012558725515987e-09,1.2012558725515987e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.135,base_to_front_right_shoulder,3,-0.021067772060632706,-0.0868908166885376,0.0,0.0,0.0,0.7262564897537231,0.7262564897537231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.135,front_right_shoulder_to_arm,7,-0.790006697177887,2.0720385407457798e-09,-0.7900000214576721,0.0,0.0,0.00016736346879042685,0.00016736346879042685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.135,front_right_arm_to_hand,11,1.5,-1.0189419308304082e-09,1.5,0.0,0.0,2.9169491266856085e-09,2.9169491266856085e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.14,base_to_front_right_shoulder,3,-0.02146369405090809,-0.07918326556682587,0.0,0.0,0.0,0.7215437293052673,0.7215437293052673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.14,front_right_shoulder_to_arm,7,-0.7900069355964661,2.8840752008818527e-10,-0.7900000214576721,0.0,0.0,0.00017356457829009742,0.00017356457829009742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.14,front_right_arm_to_hand,11,1.5,9.709080206476983e-10,1.5,0.0,0.0,2.0378838616608164e-09,2.0378838616608164e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.145,base_to_front_right_shoulder,3,-0.021822704002261162,-0.07180097699165344,0.0,0.0,0.0,0.7164225578308105,0.7164225578308105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.145,front_right_shoulder_to_arm,7,-0.7900071740150452,-1.1815561862249524e-09,-0.7900000214576721,0.0,0.0,0.000179767026565969,0.000179767026565969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.145,front_right_arm_to_hand,11,1.5,5.598784769134113e-10,1.5,0.0,0.0,-1.9418160412953966e-09,-1.9418160412953966e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.15,base_to_front_right_shoulder,3,-0.022146539762616158,-0.06476572155952454,0.0,0.0,0.0,0.7109922766685486,0.7109922766685486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.15,front_right_shoulder_to_arm,7,-0.7900074124336243,-1.2543157623667867e-09,-0.7900000214576721,0.0,0.0,0.00018596884910948575,0.00018596884910948575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.15,front_right_arm_to_hand,11,1.5,1.0568906860797256e-09,1.5,0.0,0.0,-1.1197569538268226e-09,-1.1197569538268226e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.155,base_to_front_right_shoulder,3,-0.02243701182305813,-0.058093439787626266,0.0,0.0,0.0,0.7053414583206177,0.7053414583206177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.155,front_right_shoulder_to_arm,7,-0.7900076508522034,-3.2732216936892655e-10,-0.7900000214576721,0.0,0.0,0.00019216787768527865,0.00019216787768527865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.155,front_right_arm_to_hand,11,1.5,4.8839854382976e-10,1.5,0.0,0.0,-2.113781372159451e-09,-2.113781372159451e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.16,base_to_front_right_shoulder,3,-0.022695990279316902,-0.051794733852148056,0.0,0.0,0.0,0.69954913854599,0.69954913854599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.16,front_right_shoulder_to_arm,7,-0.7900078892707825,3.858353636587708e-10,-0.7900000214576721,0.0,0.0,0.00019836491264868528,0.00019836491264868528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.16,front_right_arm_to_hand,11,1.5,-1.3679212207406977e-09,1.5,0.0,0.0,-9.7679708765952e-10,-9.7679708765952e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.165,base_to_front_right_shoulder,3,-0.022925375029444695,-0.04587547853589058,0.0,0.0,0.0,0.6936852335929871,0.6936852335929871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.165,front_right_shoulder_to_arm,7,-0.7900081276893616,-6.273310759752349e-10,-0.7900000214576721,0.0,0.0,0.00020456236961763352,0.00020456236961763352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.165,front_right_arm_to_hand,11,1.5,-7.365265064507298e-10,1.5,0.0,0.0,2.7358424414813953e-09,2.7358424414813953e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.17,base_to_front_right_shoulder,3,-0.02312706783413887,-0.04033743962645531,0.0,0.0,0.0,0.6878107190132141,0.6878107190132141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.17,front_right_shoulder_to_arm,7,-0.7900083661079407,1.5350956061865872e-09,-0.7900000214576721,0.0,0.0,0.0002107632753904909,0.0002107632753904909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.17,front_right_arm_to_hand,11,1.5,-4.5727574504716983e-10,1.5,0.0,0.0,1.4730530129014596e-09,1.4730530129014596e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.17500000000000002,base_to_front_right_shoulder,3,-0.023302966728806496,-0.03517880663275719,0.0,0.0,0.0,0.6819786429405212,0.6819786429405212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.17500000000000002,front_right_shoulder_to_arm,7,-0.7900086045265198,2.2294965873470574e-09,-0.7900000214576721,0.0,0.0,0.0002169578365283087,0.0002169578365283087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.17500000000000002,front_right_arm_to_hand,11,1.5,-8.675360430032697e-10,1.5,0.0,0.0,9.145514900943397e-10,9.145514900943397e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
