step,time,joint,joint_id,joint_pos,joint_vel,joint_pos_target,joint_vel_target,joint_effort_target,applied_torque,computed_torque,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
66,1.32,front_right_shoulder_to_arm,7,-0.39474570751190186,0.0015104578342288733,-0.39750000834465027,0.0,0.0,-0.21667718887329102,-0.21667718887329102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
67,1.34,front_right_shoulder_to_arm,7,-0.39650821685791016,-0.11673824489116669,-0.39750000834465027,0.0,0.0,-0.07029720395803452,-0.07029720395803452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
68,1.36,front_right_shoulder_to_arm,7,-0.3974243998527527,-0.015626873821020126,-0.39750000834465027,0.0,0.0,0.014732353389263153,0.014732353389263153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
69,1.3800000000000001,front_right_shoulder_to_arm,7,-0.3974411189556122,-2.7883550501428545e-05,-0.39750000834465027,0.0,0.0,-0.004763807635754347,-0.004763807635754347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
70,1.4000000000000001,front_right_shoulder_to_arm,7,-0.3974444568157196,-2.7877071261173114e-05,-0.39750000834465027,0.0,0.0,-0.004496942739933729,-0.004496942739933729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
71,1.42,front_right_shoulder_to_arm,7,-0.397447794675827,-2.7869438781635836e-05,-0.39750000834465027,0.0,0.0,-0.0042299143970012665,-0.0042299143970012665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
72,1.44,front_right_shoulder_to_arm,7,-0.39745113253593445,-2.7868572942679748e-05,-0.39750000834465027,0.0,0.0,-0.003962887451052666,-0.003962887451052666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
73,1.46,front_right_shoulder_to_arm,7,-0.39745447039604187,-2.7869937184732407e-05,-0.39750000834465027,0.0,0.0,-0.0036958567798137665,-0.0036958567798137665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
74,1.48,front_right_shoulder_to_arm,7,-0.3974578082561493,-2.7866302843904123e-05,-0.39750000834465027,0.0,0.0,-0.0034288326278328896,-0.0034288326278328896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
75,1.5,front_right_shoulder_to_arm,7,-0.3974611461162567,-2.7858506655320525e-05,-0.39750000834465027,0.0,0.0,-0.0031618010252714157,-0.0031618010252714157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
