step,time,joint,joint_id,joint_pos,joint_vel,joint_pos_target,joint_vel_target,joint_effort_target,applied_torque,computed_torque,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
94,1.8800000000000001,base_to_front_right_shoulder,3,0.16510845720767975,1.728958886815235e-05,0.1745329201221466,0.0,0.0,0.7540926337242126,0.7540926337242126,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,1.9000000000000001,base_to_front_right_shoulder,3,0.16511546075344086,1.726943264657166e-05,0.1745329201221466,0.0,0.0,0.7535263895988464,0.7535263895988464,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,1.92,base_to_front_right_shoulder,3,0.1651221662759781,1.729098948999308e-05,0.1745329201221466,0.0,0.0,0.7529839873313904,0.7529839873313904,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,1.94,base_to_front_right_shoulder,3,0.16512858867645264,1.728574170556385e-05,0.1745329201221466,0.0,0.0,0.752464234828949,0.752464234828949,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,1.96,base_to_front_right_shoulder,3,0.1651347130537033,1.7269878298975527e-05,0.1745329201221466,0.0,0.0,0.7519683241844177,0.7519683241844177,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,1.98,base_to_front_right_shoulder,3,0.1651405394077301,1.7276552171097137e-05,0.1745329201221466,0.0,0.0,0.7514962553977966,0.7514962553977966,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2.0,base_to_front_right_shoulder,3,0.1651460826396942,1.729463110677898e-05,0.1745329201221466,0.0,0.0,0.7510468363761902,0.7510468363761902,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,2.02,base_to_front_right_shoulder,3,0.16515126824378967,1.7275644495384768e-05,0.1745329201221466,0.0,0.0,0.7506248354911804,0.7506248354911804,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,2.04,base_to_front_right_shoulder,3,0.16515617072582245,1.7284768546232954e-05,0.1745329201221466,0.0,0.0,0.7502266764640808,0.7502266764640808,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,2.06,base_to_front_right_shoulder,3,0.16516077518463135,1.727215749269817e-05,0.1745329201221466,0.0,0.0,0.7498523592948914,0.7498523592948914,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,2.08,base_to_front_right_shoulder,3,0.16516509652137756,1.7274693163926713e-05,0.1745329201221466,0.0,0.0,0.7495018839836121,0.7495018839836121,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
