step,time,joint,joint_id,joint_pos,joint_vel,joint_pos_target,joint_vel_target,joint_effort_target,applied_torque,computed_torque,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
614,3.0700000000000003,front_right_arm_to_hand,11,1.4850068092346191,-0.18755044043064117,1.5,0.0,0.0,0.7575074434280396,0.7575074434280396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
615,3.075,base_to_front_right_shoulder,3,-0.025359967723488808,-3.1228637453750707e-09,0.0,0.0,0.0,0.6593591570854187,0.6593591570854187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
615,3.075,front_right_shoulder_to_arm,7,0.3387202322483063,6.443515300750732,0.7853981852531433,0.0,0.0,-0.5679512023925781,-0.5679512023925781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
615,3.075,front_right_arm_to_hand,11,1.4844317436218262,-0.1149866133928299,1.5,0.0,0.0,0.6711486577987671,0.6711486577987671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
616,3.08,base_to_front_right_shoulder,3,-0.02535989135503769,3.3688358769268234e-09,0.0,0.0,0.0,0.6593591570854187,0.6593591570854187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
616,3.08,front_right_shoulder_to_arm,7,0.3702928125858307,6.314508438110352,0.7853981852531433,0.0,0.0,-1.2002325057983398,-1.2002325057983398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
616,3.08,front_right_arm_to_hand,11,1.4844317436218262,-9.658622701635977e-08,1.5,0.0,0.0,0.577254593372345,0.577254593372345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
617,3.085,base_to_front_right_shoulder,3,-0.02535989135503769,-2.182233060921135e-09,0.0,0.0,0.0,0.6593571901321411,0.6593571901321411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
617,3.085,front_right_shoulder_to_arm,7,0.40104857087135315,6.151149272918701,0.7853981852531433,0.0,0.0,-1.7193117141723633,-1.7193117141723633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
617,3.085,front_right_arm_to_hand,11,1.4847135543823242,0.05633355304598808,1.5,0.0,0.0,0.40477481484413147,0.40477481484413147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
618,3.09,base_to_front_right_shoulder,3,-0.02535989135503769,-1.8968648873851635e-10,0.0,0.0,0.0,0.6593571901321411,0.6593571901321411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
618,3.09,front_right_shoulder_to_arm,7,0.43082085251808167,5.9544548988342285,0.7853981852531433,0.0,0.0,-2.1552352905273438,-2.1552352905273438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
618,3.09,front_right_arm_to_hand,11,1.4852519035339355,0.10767240077257156,1.5,0.0,0.0,0.31294727325439453,0.31294727325439453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
619,3.095,base_to_front_right_shoulder,3,-0.02535989135503769,-1.0415703854960157e-09,0.0,0.0,0.0,0.6593571901321411,0.6593571901321411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
619,3.095,front_right_shoulder_to_arm,7,0.45947566628456116,5.7309699058532715,0.7853981852531433,0.0,0.0,-2.505885124206543,-2.505885124206543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
619,3.095,front_right_arm_to_hand,11,1.486018180847168,0.1532297432422638,1.5,0.0,0.0,0.22194190323352814,0.22194190323352814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
620,3.1,base_to_front_right_shoulder,3,-0.02535989135503769,-2.928288722614525e-09,0.0,0.0,0.0,0.6593571901321411,0.6593571901321411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
620,3.1,front_right_shoulder_to_arm,7,0.48690834641456604,5.486542701721191,0.7853981852531433,0.0,0.0,-2.780154228210449,-2.780154228210449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
620,3.1,front_right_arm_to_hand,11,1.48698091506958,0.1925109177827835,1.5,0.0,0.0,0.13368268311023712,0.13368268311023712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
621,3.105,base_to_front_right_shoulder,3,-0.02535989135503769,-4.05356104238308e-09,0.0,0.0,0.0,0.6593571901321411,0.6593571901321411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
621,3.105,front_right_shoulder_to_arm,7,0.5130401849746704,5.226373195648193,0.7853981852531433,0.0,0.0,-2.9863481521606445,-2.9863481521606445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
621,3.105,front_right_arm_to_hand,11,1.4881072044372559,0.22526894509792328,1.5,0.0,0.0,0.04972982406616211,0.04972982406616211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
622,3.11,base_to_front_right_shoulder,3,-0.02535989135503769,-1.0589928933768533e-10,0.0,0.0,0.0,0.6593571901321411,0.6593571901321411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
