step,time,joint,joint_id,joint_pos,joint_vel,joint_pos_target,joint_vel_target,joint_effort_target,applied_torque,computed_torque,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
622,3.11,front_right_shoulder_to_arm,7,-0.7740075588226318,-0.7312256097793579,-0.7900000214576721,0.0,0.0,0.8763008117675781,0.8763008117675781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
622,3.11,front_right_arm_to_hand,11,-0.7302524447441101,-2.5227949619293213,-0.7853982448577881,0.0,0.0,3.9692773818969727,3.9692773818969727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
623,3.115,base_to_front_right_shoulder,3,-0.006805142853409052,4.240717998982291e-09,0.0,0.0,0.0,0.6124628782272339,0.6124628782272339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
623,3.115,front_right_shoulder_to_arm,7,-0.777393102645874,-0.6770893335342407,-0.7900000214576721,0.0,0.0,0.9049783945083618,0.9049783945083618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
623,3.115,front_right_arm_to_hand,11,-0.7405948042869568,-2.068453311920166,-0.7853982448577881,0.0,0.0,3.3152027130126953,3.3152027130126953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
624,3.12,base_to_front_right_shoulder,3,-0.006805142387747765,3.718611196745769e-09,0.0,0.0,0.0,0.6124628782272339,0.6124628782272339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
624,3.12,front_right_shoulder_to_arm,7,-0.7804605960845947,-0.6134903430938721,-0.7900000214576721,0.0,0.0,0.8996216058731079,0.8996216058731079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
624,3.12,front_right_arm_to_hand,11,-0.7490577101707458,-1.692590594291687,-0.7853982448577881,0.0,0.0,2.7592430114746094,2.7592430114746094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
625,3.125,base_to_front_right_shoulder,3,-0.006805141922086477,3.315275165505227e-09,0.0,0.0,0.0,0.6124628186225891,0.6124628186225891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
625,3.125,front_right_shoulder_to_arm,7,-0.7831823825836182,-0.544366717338562,-0.7900000214576721,0.0,0.0,0.8678532838821411,0.8678532838821411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
625,3.125,front_right_arm_to_hand,11,-0.7559701800346375,-1.3824927806854248,-0.7853982448577881,0.0,0.0,2.290013551712036,2.290013551712036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
626,3.13,base_to_front_right_shoulder,3,-0.00680514145642519,-3.976083462475799e-09,0.0,0.0,0.0,0.6124627590179443,0.6124627590179443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
626,3.13,front_right_shoulder_to_arm,7,-0.7855467796325684,-0.4728561341762543,-0.7900000214576721,0.0,0.0,0.8161845207214355,0.8161845207214355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
626,3.13,front_right_arm_to_hand,11,-0.7616061568260193,-1.1271992921829224,-0.7853982448577881,0.0,0.0,1.8959181308746338,1.8959181308746338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
627,3.1350000000000002,base_to_front_right_shoulder,3,-0.006805140990763903,3.5936409403802827e-09,0.0,0.0,0.0,0.6124627590179443,0.6124627590179443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
627,3.1350000000000002,front_right_shoulder_to_arm,7,-0.7875537872314453,-0.4014037251472473,-0.7900000214576721,0.0,0.0,0.7500931024551392,0.7500931024551392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
627,3.1350000000000002,front_right_arm_to_hand,11,-0.7661930918693542,-0.9173943996429443,-0.7853982448577881,0.0,0.0,1.5659887790679932,1.5659887790679932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
628,3.14,base_to_front_right_shoulder,3,-0.006805140525102615,-3.661418279676809e-09,0.0,0.0,0.0,0.6124626994132996,0.6124626994132996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
628,3.14,front_right_shoulder_to_arm,7,-0.7892131805419922,-0.3318694829940796,-0.7900000214576721,0.0,0.0,0.6741023659706116,0.6741023659706116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
628,3.14,front_right_arm_to_hand,11,-0.7699193358421326,-0.7452345490455627,-0.7853982448577881,0.0,0.0,1.2903649806976318,1.2903649806976318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
629,3.145,base_to_front_right_shoulder,3,-0.006805140059441328,-3.5623499705650374e-09,0.0,0.0,0.0,0.6124626398086548,0.6124626398086548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
629,3.145,front_right_shoulder_to_arm,7,-0.790541410446167,-0.2656247913837433,-0.7900000214576721,0.0,0.0,0.5919269919395447,0.5919269919395447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
629,3.145,front_right_arm_to_hand,11,-0.7729400992393494,-0.6041572690010071,-0.7853982448577881,0.0,0.0,1.0604300498962402,1.0604300498962402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
630,3.15,base_to_front_right_shoulder,3,-0.006805139593780041,-3.0075426593612065e-09,0.0,0.0,0.0,0.61246258020401,0.61246258020401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
630,3.15,front_right_shoulder_to_arm,7,-0.7915596961975098,-0.20363841950893402,-0.7900000214576721,0.0,0.0,0.506564736366272,0.506564736366272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
630,3.15,front_right_arm_to_hand,11,-0.7753836512565613,-0.4887041747570038,-0.7853982448577881,0.0,0.0,0.8687357902526855,0.8687357902526855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
631,3.1550000000000002,base_to_front_right_shoulder,3,-0.006805139128118753,4.910475581709761e-09,0.0,0.0,0.0,0.61246258020401,0.61246258020401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
631,3.1550000000000002,front_right_shoulder_to_arm,7,-0.7922923564910889,-0.1465529203414917,-0.7900000214576721,0.0,0.0,0.4204019606113434,0.4204019606113434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
631,3.1550000000000002,front_right_arm_to_hand,11,-0.7773553729057312,-0.3943444788455963,-0.7853982448577881,0.0,0.0,0.7090052366256714,0.7090052366256714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
632,3.16,base_to_front_right_shoulder,3,-0.006805138662457466,4.9079602604251704e-09,0.0,0.0,0.0,0.6124625205993652,0.6124625205993652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
632,3.16,front_right_shoulder_to_arm,7,-0.7927660942077637,-0.0947483479976654,-0.7900000214576721,0.0,0.0,0.3353082835674286,0.3353082835674286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
632,3.16,front_right_arm_to_hand,11,-0.7789420485496521,-0.3173311650753021,-0.7853982448577881,0.0,0.0,0.575918436050415,0.575918436050415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
633,3.165,base_to_front_right_shoulder,3,-0.006805138662457466,-2.0999380012654e-09,0.0,0.0,0.0,0.6124624609947205,0.6124624609947205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
633,3.165,front_right_shoulder_to_arm,7,-0.7930080890655518,-0.04839562252163887,-0.7900000214576721,0.0,0.0,0.2527344822883606,0.2527344822883606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
633,3.165,front_right_arm_to_hand,11,-0.7802149653434753,-0.25456875562667847,-0.7853982448577881,0.0,0.0,0.4650394916534424,0.4650394916534424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
634,3.17,base_to_front_right_shoulder,3,-0.006805138662457466,5.748475473410508e-09,0.0,0.0,0.0,0.6124624609947205,0.6124624609947205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
634,3.17,front_right_shoulder_to_arm,7,-0.7930455207824707,-0.007503215689212084,-0.7900000214576721,0.0,0.0,0.17375779151916504,0.17375779151916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
634,3.17,front_right_arm_to_hand,11,-0.7812325358390808,-0.20350386202335358,-0.7853982448577881,0.0,0.0,0.37266266345977783,0.37266266345977783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.141592979431152
